e1	e2	p	p_id	p_name	p_equation	p_genes
2AGPEAT181	ASPTRS	8.051497562667852e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0012919015295709403
2AGPEAT181	GLUTRS	8.051497562667852e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0012919015295709403
2AGPGAT120	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT120	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT140	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT140	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT141	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT141	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT160	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT160	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT161	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT161	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT180	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT180	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT181	ARGSS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2AGPGAT181	PANTS	8.946748711634912e-06	0.0009137968213767915	0.0010443512033530087	1.613623499132097e-05	0.0012919015295709403
2MAHMP	EPPP2	8.037675737861762e-05	0.0009137968213767915	0.0010443512033530087	0.00014495811199277252	0.0012919015295709403
2MAHMP	UDCPDP	8.037675737861762e-05	0.0009137968213767915	0.0010443512033530087	0.00014495811199277252	0.0012919015295709403
3HAD100	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD100	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD100	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD100	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD100	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD120	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD120	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD120	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD120	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD120	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD121	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD121	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD121	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD121	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD121	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD140	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD140	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD140	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD140	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD140	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD141	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD141	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD141	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD141	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD141	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD160	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD160	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD160	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD160	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD160	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD161	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD161	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD161	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD161	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD161	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD180	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD180	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD180	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD180	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD180	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD181	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD181	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD181	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD181	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD181	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD40	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD40	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD40	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD40	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD40	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD60	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD60	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD60	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD60	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD60	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD80	DHAD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD80	DHAD2	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD80	DHQD1	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD80	IZPN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HAD80	URCN	8.05905628703412e-05	0.0009137968213767915	0.0010443512033530087	0.0001453436815825375	0.0012919015295709403
3HPPtpp	ADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	ASPt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	CYTDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	DADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	DCYTt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	DURIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	GLUt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	PIt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	THMDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	THRt3	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	TRPt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	TYRt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	URAt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
3HPPtpp	URIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
4HTHRS	THRS	1.0	0.0009137968213767915	0.0010443512033530087	0.00014515076878087417	1.0
4PCPpp	OMP_ALA-D	9.93316148549837e-07	0.0009137968213767915	0.0010443512033530087	1.791543023460209e-06	0.0012919015295709403
4PCPpp	OMP_H2O	9.93316148549837e-07	0.0009137968213767915	0.0010443512033530087	1.791543023460209e-06	0.0012919015295709403
5DOAN	5DOAN	1.0	1.0	0.6897575757575757	0.6299437353794944	1.0
5DOAN	AHCYSNS	1.0	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	1.0
5DOAN	MTAN	1.0	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	1.0
5MTRtpp	ADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	ASPt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	CYTDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	DADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	DCYTt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	DURIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	GLUt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	PIt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	THMDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	THRt3	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	TRPt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	TYRt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	URAt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
5MTRtpp	URIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
AACTOOR	ADA	1.1041160271005038e-07	0.0009137968213767915	0.0010443512033530087	1.99138287621219e-07	0.0012919015295709403
AACTOOR	CYTD	1.1041160271005038e-07	0.0009137968213767915	0.0010443512033530087	1.99138287621219e-07	0.0012919015295709403
AACTOOR	DADA	1.1041160271005038e-07	0.0009137968213767915	0.0010443512033530087	1.99138287621219e-07	0.0012919015295709403
AACTOOR	DCYTD	1.1041160271005038e-07	0.0009137968213767915	0.0010443512033530087	1.99138287621219e-07	0.0012919015295709403
AACTOOR	DHPPDA2	1.1041160271005038e-07	0.0009137968213767915	0.0010443512033530087	1.99138287621219e-07	0.0012919015295709403
ACGAL1PPpp	NTD3_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAL1PPpp	NTD5_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAL1PPpp	NTD6_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAL1PPpp	NTD8_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAM1PPpp	NTD3_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAM1PPpp	NTD5_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAM1PPpp	NTD6_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGAM1PPpp	NTD8_P	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACGK	ACGK	1.0	1.0	0.6897575757575757	0.895363083746489	1.0
ACGS	ACGS	1.0	1.0	0.6897575757575757	0.9871754725124101	1.0
ACM6PH	ENO	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.7930828781410712e-06	0.0012919015295709403
ACM6PH	MCITD	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.7930828781410712e-06	0.0012919015295709403
ACM6PH	MICITH	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.7930828781410712e-06	0.0012919015295709403
ACM6PH	PGDHY	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.7930828781410712e-06	0.0012919015295709403
ACMAMUT	LPADSS	9.937035466592441e-07	0.0009137968213767915	0.0010443512033530087	1.792241733359373e-06	0.0012919015295709403
ACMAMUT	UAGPT3	9.937035466592441e-07	0.0009137968213767915	0.0010443512033530087	1.792241733359373e-06	0.0012919015295709403
ACNML	ACLS	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.793082878141071e-06	0.0012919015295709403
ACNML	ADCL	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.793082878141071e-06	0.0012919015295709403
ACNML	ALAGLYX	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.793082878141071e-06	0.0012919015295709403
ACNML	PFL	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.793082878141071e-06	0.0012919015295709403
ACNML	SPA	9.941699174646107e-07	0.0009137968213767915	0.0010443512033530087	1.793082878141071e-06	0.0012919015295709403
ACPS1	ACPS1	1.0	1.0	0.6897575757575757	0.884848670571349	1.0
ACt2rpp	ADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	ASPt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	CYTDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	DADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	DCYTt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	DURIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	GLUt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	PIt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	THMDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	THRt3	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	TRPt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	TYRt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	URAt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ACt2rpp	URIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	ADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	ASPt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	CYTDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	DADNt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	DCYTt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	DURIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	GLUt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	PIt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	THMDt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	THRt3	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	TRPt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	TYRt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	URAt6	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADEt2rpp	URIt2	8.935580630725088e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0012919015295709403
ADK1	ADK1	1.0	1.0	0.6897575757575757	0.487496991494978	1.0
ADK1	ADK3	1.0	0.0009137968213767915	0.0010443512033530087	0.0001450261347893921	1.0
ADK1	ADK4	1.0	0.0009137968213767915	0.0010443512033530087	0.0001450261347893921	1.0
ADK1	ADNK1	1.0	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	1.0
ADK1	DADK	1.0	0.0009137968213767915	0.0010443512033530087	0.0001450261347893921	1.0
ADK3	ADK1	1.0	0.0009137968213767915	0.0010443512033530087	0.0001450261347893921	1.0
ADK3	ADK3	1.0	1.0	0.0010443512033530087	0.895363083746489	1.0
ADK3	ADK4	1.0	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	1.0
ADK3	ADNK1	1.0	0.0009137968213767915	0.0010443512033530087	2.457539408353317e-09	1.0
ADK3	DADK	1.0	0.0009137968213767915	0.0010443512033530087	2.2117854240335868e-08	1.0
ADK4	ADK1	1.0	0.0009137968213767915	0.0010443512033530087	0.0001450261347893921	1.0
ADK4	ADK3	1.0	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	1.0
ADK4	ADK4	1.0	1.0	0.6897575757575757	0.895363083746489	1.0
ADK4	ADNK1	1.0	0.0009137968213767915	0.0010443512033530087	2.457539408353317e-09	1.0
ADK4	DADK	1.0	0.0009137968213767915	0.0010443512033530087	2.2117854240335868e-08	1.0
ADMDC	ADMDC	1.0	1.0	0.6897575757575757	0.895363083746489	0.0012919015295709403
ADNK1	ADK1	1.0	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	1.0
